TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
38980,3907,4,96,100,0,59081,100,230246,279711,1.8
38990,3908,4,96,100,0,61199,100,230284,279878,1.8
39000,3909,4,96,100,0,62258,100,230434,280217,1.8
39010,3910,4,96,100,0,62258,100,230488,280435,1.8
39020,3911,4,96,100,0,62100,100,230619,280774,1.8
39030,3912,4,96,100,8,61350,100,230678,280903,1.8
39040,3913,4,96,100,0,60010,100,230687,281000,1.8
39050,3914,4,96,100,0,58237,100,230663,280894,1.8
39060,3915,4,96,100,0,56031,100,230675,280912,1.8
39070,3916,4,96,100,0,53589,100,230617,280775,1.8
39080,3917,4,96,100,0,51029,100,230586,280765,1.8
39090,3918,4,96,100,0,48428,100,230608,280742,1.8
39100,3919,4,96,100,0,45944,100,230639,280816,1.8
39110,3920,4,96,100,0,43655,100,230640,280866,1.8
39120,3921,4,96,100,0,41601,100,230712,281021,1.8
39130,3922,4,96,100,0,39781,100,230719,281144,1.8
39140,3923,4,96,100,0,38275,100,230821,281279,1.8
39150,3924,4,96,100,0,37125,100,230833,281469,1.8
39160,3925,4,96,100,0,36211,100,230896,281653,1.8
39170,3926,4,96,100,0,35536,100,230960,281824,1.8
39180,3927,4,96,100,0,35058,100,231019,281982,1.8
39190,3928,4,96,100,0,34619,100,231063,282112,1.8
39200,3929,4,96,100,0,34179,100,231139,282292,1.8
39210,3930,4,96,100,0,33737,100,231205,282389,1.8
39220,3931,4,96,100,0,33172,100,231248,282595,1.8
39230,3932,4,96,100,0,32524,100,231284,282676,1.8
39240,3933,4,96,100,0,31750,100,231335,282809,1.8
39250,3934,4,96,100,0,30812,100,231339,282836,1.8
39260,3935,4,96,100,0,29706,100,231395,282929,1.8
39270,3936,4,96,100,0,28475,100,231390,282949,1.8
39280,3937,4,96,100,0,27157,100,231458,283033,1.8
39290,3938,4,96,100,0,25754,100,231467,283125,1.8
39300,3939,4,96,100,0,24348,100,231509,283204,1.8
39310,3940,4,96,100,0,22979,100,231503,283339,1.8
39320,3941,4,96,100,0,21608,100,231583,283436,1.8
39330,3942,4,96,100,0,20358,100,231623,283516,1.8
39340,3943,4,96,100,0,19189,100,231690,283625,1.8
39350,3944,4,96,100,0,18101,100,231705,283714,1.8
39360,3945,4,96,100,0,17053,100,231758,283874,1.8
39370,3946,4,96,100,0,16170,100,231764,283948,1.8
39380,3947,4,96,100,0,15370,100,231868,284108,1.8
39390,3948,4,96,100,0,14610,100,231890,284166,1.8
39400,3949,4,96,100,0,13850,100,231916,284192,1.8
39410,3950,4,96,100,0,13214,100,231909,284144,1.8
39420,3951,4,96,100,0,12578,100,231791,283888,1.8
39430,3952,4,96,100,0,12026,100,231576,283338,1.8
39440,3953,4,96,100,0,11515,100,231255,282588,1.8
39450,3954,4,96,100,0,11170,100,230913,281624,1.8
39460,3955,4,96,100,0,11117,100,230585,280767,1.8
39470,3956,4,96,100,0,11356,100,230274,279929,1.8
39480,3957,4,96,100,0,12135,100,230116,279427,1.8
39490,3958,4,96,100,0,13539,100,229992,279093,1.8
39500,3959,4,96,100,0,15611,100,229945,278997,1.8
39510,3960,4,96,100,0,18477,100,229945,279007,1.8
39520,3961,4,96,100,0,22099,100,230020,279153,1.8
39530,3962,4,96,100,0,26273,100,230010,279267,1.8
39540,3963,4,96,100,0,30920,100,230082,279417,1.8
39550,3964,4,96,100,0,35794,100,230124,279445,1.8
39560,3965,4,96,100,0,40768,100,230175,279545,1.8
39570,3966,4,96,100,0,45542,100,230132,279525,1.8
39580,3967,4,96,100,0,49942,100,230176,279560,1.8
39590,3968,4,96,100,0,53838,100,230168,279662,1.8
39600,3969,4,96,100,0,57099,100,230205,279753,1.8
39610,3970,4,96,100,0,59597,100,230248,279862,1.8
39620,3971,4,96,100,0,61332,100,230361,280141,1.8
39630,3972,4,96,100,0,62258,100,230425,280385,1.8
39640,3973,4,96,100,0,62174,100,230513,280694,1.8
39650,3974,4,96,100,8,61674,100,230616,280898,1.8
39660,3975,4,96,100,0,60632,100,230637,281039,1.8
39670,3976,4,96,100,0,59049,100,230646,281047,1.8
39680,3977,4,96,100,0,57009,100,230639,281001,1.8
39690,3978,4,96,100,0,54637,100,230596,280910,1.8
39700,3979,4,96,100,0,52015,100,230554,280824,1.8
39710,3980,4,96,100,0,49308,100,230572,280797,1.8
39720,3981,4,96,100,0,46684,100,230589,280890,1.8
39730,3982,4,96,100,0,44224,100,230623,280917,1.8
39740,3983,4,96,100,0,41970,100,230670,281051,1.8
39750,3984,4,96,100,0,39963,100,230719,281182,1.8
39760,3985,4,96,100,0,38289,100,230755,281305,1.8
39770,3986,4,96,100,0,36905,100,230826,281553,1.8
39780,3987,4,96,100,0,35812,100,230866,281643,1.8
39790,3988,4,96,100,0,34970,100,230892,281856,1.8
39800,3989,4,96,100,0,34338,100,230995,282008,1.8
39810,3990,4,96,100,0,33788,100,231067,282140,1.8
39820,3991,4,96,100,0,33278,100,231089,282282,1.8
39830,3992,4,96,100,0,32767,100,231125,282423,1.8
39840,3993,4,96,100,0,32211,100,231196,282528,1.8
39850,3994,4,96,100,0,31524,100,231254,282630,1.8
39860,3995,4,96,100,0,30706,100,231264,282748,1.8
39870,3996,4,96,100,0,29756,100,231272,282842,1.8
39880,3997,4,96,100,0,28716,100,231327,282899,1.8
39890,3998,4,96,100,0,27544,100,231320,282961,1.8
39900,3999,4,96,100,0,26282,100,231360,283005,1.8
39910,4000,4,96,100,0,24973,100,231415,283131,1.8
39920,4001,4,96,100,0,23574,100,231455,283180,1.8
39930,4002,4,96,100,0,22173,100,231500,283302,1.8
39940,4003,4,96,100,0,20813,100,231493,283351,1.8
39950,4004,4,96,100,0,19493,100,231544,283493,1.8
39960,4005,4,96,100,0,18303,100,231603,283577,1.8
39970,4006,4,96,100,0,17156,100,231647,283729,1.8
39980,4007,4,96,100,0,16138,100,231682,283826,1.8
39990,4008,4,96,100,0,15207,100,231751,283957,1.8
40000,4009,4,96,100,0,14406,100,231771,284045,1.8
40010,4010,4,96,100,0,13605,100,231848,284115,1.8
40020,4011,4,96,100,0,12848,100,231811,284138,1.8
40030,4012,4,96,100,0,12179,100,231784,284011,1.8
40040,4013,4,96,100,0,11510,100,231635,283678,1.8
40050,4014,4,96,100,0,10884,100,231392,283038,1.8
40060,4015,4,96,100,0,10391,100,231058,282198,1.8
40070,4016,4,96,100,0,10073,100,230713,281239,1.8
40080,4017,4,96,100,0,10106,100,230390,280301,1.8
40090,4018,4,96,100,0,10578,100,230119,279576,1.8
40100,4019,4,96,100,0,11621,100,229930,279127,1.8
40110,4020,4,96,100,0,13411,100,229848,278851,1.8
40120,4021,4,96,100,0,15949,100,229802,278763,1.8
40130,4022,4,96,100,0,19325,100,229841,278813,1.8
40140,4023,4,96,100,0,23456,100,229865,278940,1.8
40150,4024,4,96,100,0,28170,100,229955,279090,1.8
40160,4025,4,96,100,0,33298,100,229972,279146,1.8
40170,4026,4,96,100,0,38667,100,230005,279288,1.8
40180,4027,4,96,100,0,44004,100,229988,279237,1.8
40190,4028,4,96,100,0,49083,100,229982,279287,1.8
40200,4029,4,96,100,0,53721,100,229972,279294,1.8
40210,4030,4,96,100,0,57733,100,229975,279315,1.8
40220,4031,4,96,100,0,61030,100,230020,279386,1.8
40230,4032,4,96,100,0,62258,100,230072,279536,1.8
40240,4033,4,96,100,0,62258,100,230127,279717,1.8
40250,4034,4,96,100,0,62258,100,230238,280056,1.8
40260,4035,4,96,100,0,61948,100,230358,280347,1.8
40270,4036,4,96,100,8,61483,100,230429,280597,1.8
40280,4037,4,96,100,0,60438,100,230462,280748,1.8
40290,4038,4,96,100,0,58929,100,230500,280720,1.8
40300,4039,4,96,100,0,57073,100,230505,280725,1.8
40310,4040,4,96,100,0,54909,100,230454,280651,1.8
40320,4041,4,96,100,0,52512,100,230433,280597,1.8
40330,4042,4,96,100,0,50077,100,230418,280535,1.8
40340,4043,4,96,100,0,47640,100,230451,280564,1.8
40350,4044,4,96,100,0,45318,100,230435,280581,1.8
40360,4045,4,96,100,0,43148,100,230457,280696,1.8
40370,4046,4,96,100,0,41286,100,230557,280844,1.8
40380,4047,4,96,100,0,39655,100,230597,280973,1.8
40390,4048,4,96,100,0,38372,100,230649,281181,1.8
40400,4049,4,96,100,0,37361,100,230705,281293,1.8
40410,4050,4,96,100,0,36543,100,230779,281475,1.8
40420,4051,4,96,100,0,35919,100,230855,281671,1.8
40430,4052,4,96,100,0,35412,100,230886,281834,1.8
40440,4053,4,96,100,0,34981,100,230925,281901,1.8
40450,4054,4,96,100,0,34550,100,230989,282098,1.8
40460,4055,4,96,100,0,34037,100,231031,282217,1.8
40470,4056,4,96,100,0,33483,100,231072,282320,1.8
40480,4057,4,96,100,0,32807,100,231093,282407,1.8
40490,4058,4,96,100,0,31969,100,231148,282527,1.8
40500,4059,4,96,100,0,30967,100,231168,282577,1.8
40510,4060,4,96,100,0,29882,100,231207,282654,1.8
40520,4061,4,96,100,0,28713,100,231219,282696,1.8
40530,4062,4,96,100,0,27500,100,231267,282808,1.8
40540,4063,4,96,100,0,26203,100,231293,282860,1.8
40550,4064,4,96,100,0,24903,100,231325,282945,1.8
40560,4065,4,96,100,0,23600,100,231345,283008,1.8
40570,4066,4,96,100,0,22334,100,231386,283088,1.8
40580,4067,4,96,100,0,21188,100,231396,283194,1.8
40590,4068,4,96,100,0,20161,100,231479,283349,1.8
40600,4069,4,96,100,0,19174,100,231501,283418,1.8
40610,4070,4,96,100,0,18266,100,231580,283563,1.8
40620,4071,4,96,100,0,17480,100,231599,283624,1.8
40630,4072,4,96,100,0,16733,100,231661,283772,1.8
40640,4073,4,96,100,0,16067,100,231668,283662,1.8
40650,4074,4,96,100,0,15442,100,231544,283434,1.8
40660,4075,4,96,100,0,14898,100,231322,282866,1.8
40670,4076,4,96,100,0,14394,100,231014,282053,1.8
40680,4077,4,96,100,0,14095,100,230626,281066,1.8
40690,4078,4,96,100,0,13999,100,230297,280167,1.8
40700,4079,4,96,100,0,14272,100,229973,279301,1.8
40710,4080,4,96,100,0,15036,100,229788,278769,1.8
40720,4081,4,96,100,0,16414,100,229644,278427,1.8
40730,4082,4,96,100,0,18572,100,229644,278412,1.8
40740,4083,4,96,100,0,21472,100,229669,278421,1.8
40750,4084,4,96,100,0,25075,100,229691,278503,1.8
40760,4085,4,96,100,0,29265,100,229758,278620,1.8
40770,4086,4,96,100,0,33923,100,229781,278735,1.8
40780,4087,4,96,100,0,38845,100,229839,278766,1.8
40790,4088,4,96,100,0,43863,100,229810,278837,1.8
40800,4089,4,96,100,0,48681,100,229834,278801,1.8
40810,4090,4,96,100,0,53171,100,229853,278821,1.8
40820,4091,4,96,100,0,57080,100,229794,278779,1.8
40830,4092,4,96,100,0,60362,100,229834,278861,1.8
40840,4093,4,96,100,0,62258,100,229845,278956,1.8
40850,4094,4,96,100,0,62258,100,229958,279157,1.8
40860,4095,4,96,100,0,62258,100,230016,279354,1.8
40870,4096,4,96,100,0,62258,100,230120,279684,1.8
40880,4097,4,96,100,0,62039,100,230220,279956,1.8
40890,4098,4,96,100,8,61309,100,230306,280131,1.8
40900,4099,4,96,100,0,60143,100,230309,280239,1.8
40910,4100,4,96,100,0,58578,100,230308,280231,1.8
40920,4101,4,96,100,0,56685,100,230306,280121,1.8
40930,4102,4,96,100,0,54574,100,230289,280087,1.8
40940,4103,4,96,100,0,52355,100,230223,280006,1.8
40950,4104,4,96,100,0,50135,100,230247,280032,1.8
40960,4105,4,96,100,0,47914,100,230250,280030,1.8
40970,4106,4,96,100,0,45911,100,230320,280177,1.8
40980,4107,4,96,100,0,44089,100,230344,280257,1.8
40990,4108,4,96,100,0,42521,100,230398,280387,1.8
41000,4109,4,96,100,0,41171,100,230447,280520,1.8
41010,4110,4,96,100,0,40076,100,230517,280701,1.8
41020,4111,4,96,100,0,39237,100,230574,280853,1.8
41030,4112,4,96,100,0,38544,100,230642,281018,1.8
41040,4113,4,96,100,0,38034,100,230711,281205,1.8
41050,4114,4,96,100,0,37560,100,230744,281356,1.8
41060,4115,4,96,100,0,37084,100,230821,281461,1.8
41070,4116,4,96,100,0,36607,100,230883,281603,1.8
41080,4117,4,96,100,0,36016,100,230899,281700,1.8
41090,4118,4,96,100,0,35348,100,230973,281809,1.8
41100,4119,4,96,100,0,34566,100,230970,281880,1.8
41110,4120,4,96,100,0,33668,100,230967,281930,1.8
41120,4121,4,96,100,0,32654,100,230999,282002,1.8
41130,4122,4,96,100,0,31561,100,231047,282046,1.8
41140,4123,4,96,100,0,30425,100,231081,282091,1.8
41150,4124,4,96,100,0,29211,100,231099,282176,1.8
41160,4125,4,96,100,0,27992,100,231138,282269,1.8
41170,4126,4,96,100,0,26769,100,231192,282373,1.8
41180,4127,4,96,100,0,25620,100,231206,282469,1.8
41190,4128,4,96,100,0,24505,100,231250,282615,1.8
41200,4129,4,96,100,0,23464,100,231300,282698,1.8
41210,4130,4,96,100,0,22498,100,231335,282798,1.8
41220,4131,4,96,100,0,21720,100,231376,282920,1.8
41230,4132,4,96,100,0,20980,100,231446,283043,1.8
41240,4133,4,96,100,0,20276,100,231466,283066,1.8
41250,4134,4,96,100,0,19572,100,231466,283033,1.8
41260,4135,4,96,100,0,18943,100,231427,282788,1.8
41270,4136,4,96,100,0,18391,100,231107,282251,1.8
41280,4137,4,96,100,0,17876,100,230797,281398,1.8
41290,4138,4,96,100,0,17477,100,230437,280426,1.8
41300,4139,4,96,100,0,17308,100,230073,279472,1.8
41310,4140,4,96,100,0,17525,100,229751,278654,1.8
41320,4141,4,96,100,0,18205,100,229572,278129,1.8
41330,4142,4,96,100,0,19465,100,229479,277839,1.8
41340,4143,4,96,100,0,21462,100,229439,277756,1.8
41350,4144,4,96,100,0,24122,100,229443,277824,1.8
41360,4145,4,96,100,0,27486,100,229390,277944,1.8
41370,4146,4,96,100,0,31444,100,229553,278089,1.8
41380,4147,4,96,100,0,35846,100,229608,278216,1.8
41390,4148,4,96,100,0,40456,100,229592,278239,1.8
41400,4149,4,96,100,0,45077,100,229620,278255,1.8
41410,4150,4,96,100,0,49508,100,229619,278306,1.8
41420,4151,4,96,100,0,53629,100,229592,278214,1.8
41430,4152,4,96,100,0,57239,100,229614,278289,1.8
41440,4153,4,96,100,0,60220,100,229601,278270,1.8
41450,4154,4,96,100,0,62258,100,229647,278387,1.8
41460,4155,4,96,100,0,62258,100,229719,278554,1.8
41470,4156,4,96,100,0,62258,100,229797,278812,1.8
41480,4157,4,96,100,0,62258,100,229881,279130,1.8
41490,4158,4,96,100,8,61974,100,229965,279346,1.8
41500,4159,4,96,100,0,61193,100,230033,279528,1.8
41510,4160,4,96,100,0,59951,100,230078,279593,1.8
41520,4161,4,96,100,0,58356,100,230066,279617,1.8
41530,4162,4,96,100,0,56478,100,230078,279548,1.8
41540,4163,4,96,100,0,54424,100,229989,279511,1.8
41550,4164,4,96,100,0,52228,100,229974,279450,1.8
41560,4165,4,96,100,0,50067,100,229964,279431,1.8
41570,4166,4,96,100,0,47941,100,230025,279459,1.8
41580,4167,4,96,100,0,45991,100,230003,279544,1.8
41590,4168,4,96,100,0,44253,100,230111,279672,1.8
41600,4169,4,96,100,0,42763,100,230143,279872,1.8
41610,4170,4,96,100,0,41485,100,230226,280008,1.8
41620,4171,4,96,100,0,40456,100,230279,280169,1.8
41630,4172,4,96,100,0,39640,100,230369,280360,1.8
41640,4173,4,96,100,0,38966,100,230405,280528,1.8
41650,4174,4,96,100,0,38398,100,230480,280673,1.8
41660,4175,4,96,100,0,37901,100,230486,280865,1.8
41670,4176,4,96,100,0,37366,100,230590,280979,1.8
41680,4177,4,96,100,0,36830,100,230646,281167,1.8
41690,4178,4,96,100,0,36183,100,230685,281256,1.8
41700,4179,4,96,100,0,35388,100,230698,281382,1.8
41710,4180,4,96,100,0,34518,100,230726,281433,1.8
41720,4181,4,96,100,0,33498,100,230754,281479,1.8
41730,4182,4,96,100,0,32437,100,230806,281640,1.8
41740,4183,4,96,100,0,31263,100,230821,281669,1.8
41750,4184,4,96,100,0,30047,100,230871,281724,1.7
41760,4185,4,96,100,0,28754,100,230919,281807,1.7
41770,4186,4,96,100,0,27457,100,230895,281874,1.7
41780,4187,4,96,100,0,26156,100,230949,282002,1.7
41790,4188,4,96,100,0,24962,100,230977,282104,1.7
41800,4189,4,96,100,0,23803,100,231021,282204,1.7
41810,4190,4,96,100,0,22753,100,231060,282362,1.7
41820,4191,4,96,100,0,21774,100,231139,282490,1.7
41830,4192,4,96,100,0,20906,100,231180,282647,1.7
41840,4193,4,96,100,0,20073,100,231229,282736,1.7
41850,4194,4,96,100,0,19277,100,231239,282811,1.7
41860,4195,4,96,100,0,18591,100,231257,282791,1.7
41870,4196,4,96,100,0,17905,100,231230,282691,1.7
41880,4197,4,96,100,0,17255,100,231109,282388,1.7
41890,4198,4,96,100,0,16643,100,230816,281723,1.7
41900,4199,4,96,100,0,16142,100,230504,280846,1.7
41910,4200,4,96,100,0,15828,100,230148,279915,1.7
41920,4201,4,96,100,0,15738,100,229793,278966,1.7
41930,4202,4,96,100,0,16062,100,229532,278283,1.7
41940,4203,4,96,100,0,16873,100,229346,277824,1.7
41950,4204,4,96,100,0,18324,100,229296,277587,1.7
41960,4205,4,96,100,0,20417,100,229294,277611,1.7
41970,4206,4,96,100,0,23228,100,229353,277688,1.7
41980,4207,4,96,100,0,26650,100,229383,277832,1.7
41990,4208,4,96,100,0,30611,100,229433,277936,1.7
42000,4209,4,96,100,0,34927,100,229485,278015,1.7
42010,4210,4,96,100,0,39372,100,229502,278104,1.7
42020,4211,4,96,100,0,43790,100,229525,278187,1.7
42030,4212,4,96,100,0,48024,100,229490,278137,1.7
42040,4213,4,96,100,0,51844,100,229547,278207,1.7
42050,4214,4,96,100,0,55130,100,229499,278216,1.7
42060,4215,4,96,100,0,57768,100,229545,278306,1.7
42070,4216,4,96,100,0,59717,100,229621,278476,1.7
42080,4217,4,96,100,0,60940,100,229694,278739,1.7
42090,4218,4,96,100,0,61513,100,229824,279052,1.7
42100,4219,4,96,100,0,61477,100,229908,279359,1.7
42110,4220,4,96,100,8,60831,100,229984,279549,1.7
42120,4221,4,96,100,0,59653,100,230045,279664,1.7
42130,4222,4,96,100,0,58058,100,230047,279622,1.7
42140,4223,4,96,100,0,56083,100,230062,279629,1.7
42150,4224,4,96,100,0,53843,100,230006,279491,1.7
42160,4225,4,96,100,0,51450,100,229960,279469,1.7
42170,4226,4,96,100,0,48980,100,229978,279480,1.7
42180,4227,4,96,100,0,46547,100,230005,279481,1.7
42190,4228,4,96,100,0,44264,100,229987,279567,1.7
42200,4229,4,96,100,0,42207,100,230065,279688,1.7
42210,4230,4,96,100,0,40414,100,230122,279775,1.7
42220,4231,4,96,100,0,38925,100,230211,280051,1.7
42230,4232,4,96,100,0,37740,100,230255,280212,1.7
42240,4233,4,96,100,0,36744,100,230312,280410,1.7
42250,4234,4,96,100,0,35978,100,230409,280502,1.7
42260,4235,4,96,100,0,35363,100,230459,280574,1.7
42270,4236,4,96,100,0,34825,100,230478,280830,1.7
42280,4237,4,96,100,0,34323,100,230534,281018,1.7
42290,4238,4,96,100,0,33819,100,230618,281124,1.7
42300,4239,4,96,100,0,33275,100,230666,281297,1.7
42310,4240,4,96,100,0,32571,100,230736,281406,1.7
42320,4241,4,96,100,0,31787,100,230735,281550,1.7
42330,4242,4,96,100,0,30882,100,230781,281573,1.7
42340,4243,4,96,100,0,29816,100,230842,281734,1.7
42350,4244,4,96,100,0,28629,100,230861,281808,1.7
42360,4245,4,96,100,0,27280,100,230903,281679,1.7
42370,4246,4,96,100,0,25927,100,230923,281907,1.7
42380,4247,4,96,100,0,24571,100,230931,282013,1.7
42390,4248,4,96,100,0,23172,100,230999,282101,1.7
42400,4249,4,96,100,0,21850,100,231061,282225,1.7
42410,4250,4,96,100,0,20565,100,231075,282313,1.7
42420,4251,4,96,100,0,19358,100,231086,282413,1.7
42430,4252,4,96,100,0,18229,100,231140,282508,1.7
42440,4253,4,96,100,0,17179,100,231221,282669,1.7
42450,4254,4,96,100,0,16287,100,231266,282776,1.7
42460,4255,4,96,100,0,15434,100,231333,282695,1.7
42470,4256,4,96,100,0,14701,100,231355,282987,1.7
42480,4257,4,96,100,0,14048,100,231365,283097,1.7
42490,4258,4,96,100,0,13435,100,231366,283011,1.7
42500,4259,4,96,100,0,12861,100,231341,282867,1.7
42510,4260,4,96,100,0,12288,100,231111,282372,1.7
42520,4261,4,96,100,0,11755,100,230850,281741,1.7
42530,4262,4,96,100,0,11342,100,230519,280747,1.7
42540,4263,4,96,100,0,11090,100,230155,279843,1.7
42550,4264,4,96,100,0,11158,100,229840,278950,1.7
42560,4265,4,96,100,0,11709,100,229619,278370,1.7
42570,4266,4,96,100,0,12862,100,229429,277942,1.7
42580,4267,4,96,100,0,14698,100,229401,277777,1.7
42590,4268,4,96,100,0,17219,100,229400,277778,1.7
42600,4269,4,96,100,0,20509,100,229414,277888,1.7
42610,4270,4,96,100,0,24449,100,229483,278022,1.7
42620,4271,4,96,100,0,28884,100,229524,278147,1.7
42630,4272,4,96,100,0,33618,100,229576,278223,1.7
42640,4273,4,96,100,0,38490,100,229630,278312,1.7
42650,4274,4,96,100,0,43294,100,229626,278300,1.7
42660,4275,4,96,100,0,47781,100,229632,278369,1.7
42670,4276,4,96,100,0,51783,100,229635,278363,1.7
42680,4277,4,96,100,0,55174,100,229658,278452,1.7
42690,4278,4,96,100,0,57872,100,229751,278604,1.7
42700,4279,4,96,100,0,59833,100,229832,278851,1.7
42710,4280,4,96,100,0,61017,100,229882,279139,1.7
42720,4281,4,96,100,0,61508,100,230010,279409,1.7
42730,4282,4,96,100,0,61346,100,230096,279685,1.7
42740,4283,4,96,100,8,60534,100,230206,279892,1.7
42750,4284,4,97,100,0,59111,100,230199,279862,1.7
42760,4285,4,97,100,0,57243,100,230202,279868,1.7
42770,4286,4,97,100,0,55009,100,230165,279804,1.7
42780,4287,4,97,100,0,52491,100,230123,279711,1.7
42790,4288,4,97,100,0,49809,100,230104,279674,1.7
42800,4289,4,97,100,0,47126,100,230145,279734,1.7
42810,4290,4,97,100,0,44521,100,230177,279737,1.7
42820,4291,4,97,100,0,42158,100,230216,279870,1.7
42830,4292,4,97,100,0,39995,100,230244,279970,1.7
42840,4293,4,97,100,0,38156,100,230342,280182,1.7
42850,4294,4,97,100,0,36640,100,230393,280326,1.7
42860,4295,4,97,100,0,35409,100,230410,280525,1.7
42870,4296,4,97,100,0,34462,100,230497,280629,1.7
42880,4297,4,97,100,0,33720,100,230563,280854,1.7
42890,4298,4,97,100,0,33099,100,230594,280966,1.7
42900,4299,4,97,100,0,32601,100,230706,281153,1.7
42910,4300,4,97,100,0,32142,100,230734,281285,1.7
42920,4301,4,97,100,0,31640,100,230800,281463,1.7
42930,4302,4,97,100,0,31052,100,230819,281544,1.7
42940,4303,4,97,100,0,30336,100,230862,281680,1.7
42950,4304,4,97,100,0,29492,100,230900,281720,1.7
42960,4305,4,97,100,0,28477,100,230966,281841,1.7
42970,4306,4,97,100,0,27375,100,230982,281927,1.7
42980,4307,4,97,100,0,26101,100,231045,282021,1.7
42990,4308,4,97,100,0,24781,100,231069,282065,1.7
43000,4309,4,97,100,0,23374,100,231085,282167,1.7
43010,4310,4,97,100,0,21921,100,231113,282244,1.7
43020,4311,4,97,100,0,20551,100,231172,282409,1.7
43030,4312,4,97,100,0,19221,100,231186,282466,1.7
43040,4313,4,97,100,0,17932,100,231241,282543,1.7
43050,4314,4,97,100,0,16770,100,231306,282710,1.7
43060,4315,4,97,100,0,15649,100,231376,282867,1.7
43070,4316,4,97,100,0,14613,100,231414,282989,1.7
43080,4317,4,97,100,0,13619,100,231475,283078,1.7
43090,4318,4,97,100,0,12753,100,231517,283176,1.7
43100,4319,4,97,100,0,11930,100,231537,283197,1.7
43110,4320,4,97,100,0,11149,100,231510,283103,1.7
43120,4321,4,97,100,0,10455,100,231375,282864,1.7
43130,4322,4,97,100,0,9846,100,231153,282324,1.7
43140,4323,4,97,100,0,9280,100,230882,281566,1.7
43150,4324,4,97,100,0,8886,100,230559,280649,1.7
43160,4325,4,97,100,0,8706,100,230201,279742,1.7
43170,4326,4,97,100,0,8997,100,229920,278953,1.7
43180,4327,4,97,100,0,9801,100,229719,278404,1.7
43190,4328,4,97,100,0,11246,100,229603,278100,1.7
43200,4329,4,97,100,0,13463,100,229586,278036,1.7
43210,4330,4,97,100,0,16452,100,229571,278055,1.7
43220,4331,4,97,100,0,20174,100,229643,278134,1.7
43230,4332,4,97,100,0,24547,100,229725,278318,1.7
43240,4333,4,97,100,0,29361,100,229742,278431,1.7
43250,4334,4,97,100,0,34408,100,229775,278538,1.7
43260,4335,4,97,100,0,39516,100,229811,278600,1.7
43270,4336,4,97,100,0,44419,100,229818,278632,1.7
43280,4337,4,97,100,0,48940,100,229800,278642,1.7
43290,4338,4,97,100,0,52899,100,229846,278662,1.7
43300,4339,4,97,100,0,56164,100,229912,278809,1.7
43310,4340,4,97,100,0,58690,100,229943,278977,1.7
43320,4341,4,97,100,0,60431,100,230026,279238,1.7
43330,4342,4,97,100,0,61388,100,230172,279533,1.7
43340,4343,4,97,100,0,61520,100,230246,279804,1.7
43350,4344,4,97,100,8,60958,100,230320,280050,1.7
43360,4345,4,97,100,0,59789,100,230387,280133,1.7
43370,4346,4,97,100,0,58014,100,230383,280173,1.7
43380,4347,4,97,100,0,55807,100,230379,280103,1.7
43390,4348,4,97,100,0,53297,100,230354,280049,1.7
43400,4349,4,97,100,0,50526,100,230345,279968,1.7
43410,4350,4,97,100,0,47711,100,230304,279956,1.7
43420,4351,4,97,100,0,44893,100,230324,279965,1.7
43430,4352,4,97,100,0,42244,100,230370,280049,1.7
43440,4353,4,97,100,0,39853,100,230398,280141,1.7
43450,4354,4,97,100,0,37717,100,230466,280315,1.7
43460,4355,4,97,100,0,35927,100,230557,280487,1.7
43470,4356,4,97,100,0,34482,100,230575,280664,1.7
43480,4357,4,97,100,0,33384,100,230627,280813,1.7
43490,4358,4,97,100,0,32546,100,230691,280994,1.7
43500,4359,4,97,100,0,31838,100,230742,281149,1.7
43510,4360,4,97,100,0,31261,100,230840,281335,1.7
43520,4361,4,97,100,0,30725,100,230872,281474,1.7
43530,4362,4,97,100,0,30188,100,230920,281634,1.7
43540,4363,4,97,100,0,29648,100,230976,281728,1.7
43550,4364,4,97,100,0,28974,100,231050,281886,1.7
43560,4365,4,97,100,0,28162,100,231097,281949,1.7
43570,4366,4,97,100,0,27125,100,231132,282081,1.7
43580,4367,4,97,100,0,25995,100,231196,282157,1.7
43590,4368,4,97,100,0,24682,100,231148,282180,1.7
43600,4369,4,97,100,0,23322,100,231223,282315,1.7
43610,4370,4,97,100,0,21913,100,231232,282356,1.7
43620,4371,4,97,100,0,20412,100,231231,282398,1.7
43630,4372,4,97,100,0,18909,100,231302,282552,1.7
43640,4373,4,97,100,0,17495,100,231373,282666,1.7
43650,4374,4,97,100,0,16124,100,231396,282735,1.7
43660,4375,4,97,100,0,14843,100,231447,282875,1.7
43670,4376,4,97,100,0,13653,100,231493,283012,1.7
43680,4377,4,97,100,0,12553,100,231531,283137,1.7
43690,4378,4,97,100,0,11543,100,231616,283298,1.7
43700,4379,4,97,100,0,10670,100,231670,283363,1.7
43710,4380,4,97,100,0,9843,100,231650,283358,1.7
43720,4381,4,97,100,0,9061,100,231667,283366,1.7
43730,4382,4,97,100,0,8326,100,231613,283231,1.7
43740,4383,4,97,100,0,7636,100,231417,282736,1.7
43750,4384,4,97,100,0,6993,100,231154,282031,1.7
43760,4385,4,97,100,0,6532,100,230802,281112,1.7
